频道名,地址,来源,图标,检测时间,分组,状态码
[BD]中視新聞 *4g,https://t.freetv.fun/live/zhong-shi-xin-wen-4g.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221833273953_43.jpg,354,未分组,403
[BD]中視新聞,https://t.freetv.fun/live/zhong-shi-xin-wen-1-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164553238162_16.png,352,未分组,403
[BD]东森洋片,https://t.freetv.fun/live/dong-sen-yang-pian-1.php,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105927706804_92.png,354,未分组,403
[BD]靖天卡通 *4g,https://t.freetv.fun/live/jing-tian-qia-tong-4g.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,355,未分组,403
[BD]中視新聞,https://t.freetv.fun/live/zhong-shi-xin-wen.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164553238162_16.png,353,未分组,403
[BD]discovery,https://t.freetv.fun/live/discovery-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/05/large/20230805000246427864_44.png,354,未分组,403
[BD]靖天國際,https://t.freetv.fun/live/jing-tian-guo-ji-10.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,356,未分组,403
[BD]靖天戲劇,https://t.freetv.fun/live/jing-tian-xi-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211720021890_59.png,354,未分组,403
[BD]靖天國際,https://t.freetv.fun/live/jing-tian-guo-ji-11.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,356,未分组,403
[BD]elta娛樂,https://t.freetv.fun/live/eltayu-le-11.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803160524435551_37.jpg,354,未分组,403
[BD]discovery,https://t.freetv.fun/live/discovery.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/05/large/20230805000246427864_44.png,384,未分组,403
[BD]dreamworks,https://t.freetv.fun/live/dreamworks-7.m3u8,网络源,https://epg.pw/media/images/channel/2024/07/28/large/20240728161448236768_71.png,355,未分组,403
[BD]中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen-1.php,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221833273953_43.jpg,358,未分组,403
[BD]东森综合,https://t.freetv.fun/live/dong-sen-zong-he.php,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105831030948_83.png,357,未分组,403
[BD]靖天日本,https://t.freetv.fun/live/jing-tian-ri-ben-10.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,352,未分组,403
[BD]靖天戏剧,https://t.freetv.fun/live/jing-tian-xi-ju.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211720021890_59.png,358,未分组,403
[BD]靖天戲劇 *4g,https://t.freetv.fun/live/jing-tian-xi-ju-4g.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211720021890_59.png,356,未分组,403
[BD]东森美洲2,https://t.freetv.fun/live/dong-sen-mei-zhou-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,359,未分组,403
[BD]亞洲旅遊,https://t.freetv.fun/live/ya-zhou-lu-you-15.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,356,未分组,403
[BD]东森美洲,https://t.freetv.fun/live/dong-sen-mei-zhou-1-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718005514425865_72.jpg,356,未分组,403
[BD]東森美洲,https://t.freetv.fun/live/dong-sen-mei-zhou.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,358,未分组,403
[BD]东森美洲,https://t.freetv.fun/live/dong-sen-mei-zhou-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718005514425865_72.jpg,356,未分组,403
[BD]elta生活旅遊,https://t.freetv.fun/live/eltasheng-huo-lu-you-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718003717714909_27.png,357,未分组,403
